,ticker,tradeDate,openPrice,highestPrice,lowestPrice,closePrice,dealAmount,turnoverRate,negMarketValue,marketValue,netInflowS,netInflowM,netInflowL,netInflowXl,ACD20,ACD6,AD,AD20,AD6,ADTM,ADX,ADXR,APBMA,AR,ARBR,ARC,Aroon,AroonDown,AroonUp,ASI,ATR14,ATR6,BBI,BBIC,BearPower,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,BR,BullPower,CCI10,CCI20,CCI5,CCI88,ChaikinOscillator,ChaikinVolatility,ChandeSD,ChandeSU,CMO,CoppockCurve,CR20,DBCD,DDI,DEA,DIF,DIFF,DIZ,DownRVI,Elder,EMA12,EMA26,EMV14,EMV6,Hurst,JDQS20,KDJ_D,KDJ_J,KDJ_K,KlingerOscillator,MA10Close,MA10RegressCoeff12,MA10RegressCoeff6,MassIndex,minusDI,MoneyFlow20,MTM,MTMMA,NVI,OBV,OBV20,OBV6,PLRC12,PLRC6,plusDI,PVI,PVT,PVT12,PVT6,RC12,RC24,ROC20,ROC6,RVI,SBM,SRMI,STM,SwingIndex,TEMA10,TEMA5,TRIX10,TRIX5,TVMA20,TVMA6,TVSTD20,TVSTD6,Ulcer10,Ulcer5,UOS,UpRVI,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,sentimentIndex
0,601318,2015-03-02,34.494,34.562,33.59,33.955,104575,0.0247,378601620780,638894436930,33195414.0,-241888156.0,-426089107.0,-855970862.0,-5.064,0.282,-1724.0257,-1522.3617,-1695.7497,0.4409,13.6808,17.3651,0.2628,121.7116,20.6229,1.3662,-44,52,8,630.192,1.1592,1.0206,33.9652,1.0003,-0.2823,0.2072,0.8162,0.2042,3.1709,31.7548,35.6054,101.0887,0.6897,31.2202,25.243,23.4506,58.0417,-63.7536,-32.3425,7.562,4.789,-22.4516,1.3558,77.4099,0.752,0.0742,0.0184,0.4629,0.0016,0.5371,0.3745,0.0286,33.8629,33.8613,0.0188,-0.1274,0.6567,0.1111,66.2285,71.2371,67.898,-9370341.5356,0.9979,0.0302,0.1242,22.6843,4.9667,88694996345.0,0.923,0.4094,10.2061,7537246267,7299916124.85,7545102013.17,0.1055,-0.0172,4.9998,1605.7491,-0.7215,0.6312,0.0215,1.0541,0.9036,-7.5501,-0.0265,57.6262,6.685,0.0272,11.956,-4.8603,34.0545,34.0015,-0.0014,0.0013,9137.6283,7481.0514,2580.4642,1068.0785,1.5796,1.6653,40.4285,0.5093,-26324698.3516,-24549008.6024,115965001.45,119139082.143,143688090.745,113764042.155,3551379.4984,-40.993,0.9691,-26.8288,22.5604,14062788.0005,35997106.6367,,,,,,28.9816,0,0.0274,0.2366,,0.8379,0.0031,0.0052,,,,-0.0064,-0.0014,-0.0054,1.3586,0.7374,1.8474,16.3604,0.927,0.0462,3.78,0.0288,0.1347,0.268,33.8533,28.5981,33.9274,33.9171,31.9921,4.0,16.4219,0.073,1.6616,0.0708,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4176,0.0135,0.0081,,,,27.183,26.6598,0.0089,,0,33.8848,26.7888,33.6801,33.8858,32.9114,-69.5232,52.8201,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.9216,6.2433,17.503,1.4772,0.75,,1.0279,0.9245,0.9942,0.0129,0.0143,0.1817,0.1752,69.697,0.6095,0.3954,0.8653,0,2.9064,0.0341,0.923,0.188,0.1178,0.1556,0.3042,0.0192,0.0256,0.0242,0.0159,0.0202,0.0393,-162.0943,1.9735,0.0028,26,0.0807,0.1518,60,0.8762,0.1143,60,0.8302,0.5437,8.2271,0.2181,0.0148,-0.7362,3.3404,6,0.6948,0.2744,0.1785,0.002,1.0804,-0.0336,0.0952146543666
1,601318,2015-03-03,33.658,33.663,32.522,32.604,132577,0.026,363544217264,613484901384,40729030.0,-258083444.0,-738640780.0,-1295334253.0,-4.72,-1.336,-1844.7555,-1558.9863,-1730.5415,0.1354,14.5137,17.609,0.4122,105.2327,-9.7149,1.3624,-44,48,4,-26.6779,1.1957,1.1384,33.7457,1.035,-1.1691,-3.5904,-2.715,-2.8185,-1.3584,31.8491,35.1788,114.9476,-0.0281,-176.9276,-71.8426,-114.0001,43.9081,-96.2297,-25.1968,8.112,4.789,-25.7577,1.637,72.8469,1.0243,0.0348,-0.005,0.4826,-0.0989,0.5174,0.3955,0.035,33.6692,33.7681,-0.061,-0.2639,0.6646,0.1111,59.6585,20.2388,46.5186,-10292443.7322,1.0372,0.0639,0.1094,22.6846,6.2918,85437625945.0,-0.666,0.6085,10.2061,7396250616,7292371600.2,7533330246.0,-0.0021,-0.162,4.2009,1541.8596,-5.6099,0.0941,-1.0031,0.987,0.8894,-9.2493,-4.5383,52.7423,7.821,-0.02,9.046,-32.3367,33.4534,33.0302,-0.0013,-0.0003,8805.9327,7952.1203,1976.167,1292.3442,2.0056,2.4467,37.7908,0.4414,-25257162.5945,-20987019.5663,120516028.641,122501631.198,143488650.764,122841245.103,8540286.0564,-36.6087,0.7457,-5.1707,46.6163,18051575.6985,29731007.019,,,,,,28.9816,0,0.0274,0.2366,,0.8379,0.0032,0.0052,,,,-0.0058,-0.0023,-0.0039,1.3671,0.744,1.8421,16.3604,0.927,0.0462,3.78,0.0215,0.1347,0.268,33.6262,28.6644,33.8013,33.4794,32.0122,4.0,16.4219,0.073,1.6616,0.0737,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4189,0.0135,0.0081,,,,27.1424,26.6192,0.0089,,0,33.8182,26.8898,33.5139,33.5496,33.053,-166.117,52.4436,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.8054,5.995,16.8069,1.4184,0.6667,,0.98,0.9075,0.951,0.0129,0.0143,0.1817,0.1752,53.2453,0.5558,0.3548,0.8653,0,2.9064,0.0341,0.9291,0.188,0.1178,0.1556,0.3042,0.02,0.0258,0.0235,0.016,0.0219,0.0392,-566.3944,1.9785,0.0078,26,0.083,0.1459,60,0.9125,0.1143,60,0.8086,0.5437,8.6982,0.2306,0.0148,-0.7362,3.3404,6,0.5931,0.2333,-0.3257,0.0022,1.0804,-0.1878,-0.0489316340178
2,601318,2015-03-04,32.624,32.886,32.303,32.517,90122,0.0193,362569277468,611839679658,101057527.905,197874372.0,-197487352.0,-392576943.0,-4.278,-1.836,-1872.5656,-1593.5448,-1760.1009,0.1273,15.9785,19.4648,0.4383,105.0208,-11.3052,1.3582,-36,44,8,-43.3581,1.114,0.9797,33.483,1.0297,-1.2204,-3.4023,-2.5971,-2.734,-2.0103,31.8447,34.9233,116.326,-0.6374,-154.4191,-102.2557,-104.7633,38.5214,-109.6159,-27.9857,7.388,4.789,-21.3435,1.775,75.4757,0.6728,0.0554,-0.0407,0.4723,-0.1836,0.5277,0.4309,0.0179,33.4919,33.6755,-0.0443,-0.3237,0.6419,0.125,51.1005,-0.2471,33.9846,-11520001.3774,1.0352,0.0749,0.0576,22.5129,6.5829,84329237094.0,-1.559,0.5566,10.1789,7291648841,7285998761.75,7488294075.0,-0.0786,-0.2045,3.9078,1541.8596,-0.2791,-0.229,-1.1103,0.9774,0.8716,-7.4012,-5.1568,47.0248,7.894,-0.0458,9.046,-9.1677,33.0113,32.5548,-0.0015,-0.002,8691.7366,7996.0113,2012.6154,1246.5563,2.5777,2.9469,39.6519,0.3825,-24377796.9318,-20860334.2809,117622527.979,119747807.167,140608141.448,116761421.735,7034925.3018,-34.7308,0.791,-25.9016,10.1249,18078842.9066,30163068.3403,,,,,,28.9816,0,0.0274,0.2366,,0.8379,0.0032,0.0052,,,,-0.0059,-0.0026,-0.004,1.3657,0.7433,1.842,16.3604,0.927,0.0462,3.78,0.0364,0.1347,0.268,33.4245,28.728,33.679,33.1586,32.0287,4.0,16.4219,0.073,1.6616,0.0739,0.0656,,4.4875,0.0044,25.6563,0.1347,1.417,0.0135,0.0081,,,,27.1397,26.6165,0.0089,,0,33.6623,26.9914,33.384,33.431,33.1841,-257.7006,54.9995,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.7979,5.9789,16.7618,1.4146,0.5833,,0.9542,0.926,0.9821,0.0129,0.0143,0.1817,0.1752,45.1607,0.5667,0.3762,0.8653,0,2.9064,0.0341,0.9294,0.188,0.1178,0.1556,0.3042,0.02,0.0259,0.0233,0.016,0.0219,0.0387,-463.003,1.9778,-0.007,24,0.0835,0.1225,60,0.915,0.1062,60,0.8142,0.5437,8.7306,0.2315,0.0148,-0.7362,3.3404,6,0.6394,0.239,-0.498,0.0021,1.0804,-0.2858,-0.00383727411305
3,601318,2015-03-05,32.06,32.133,31.477,31.652,134608,0.0274,352928206152,595570264812,148553761.103,-96004467.0,-542821370.0,-1230187325.0,-4.298,-1.526,-1941.7779,-1630.0077,-1789.9936,0.0475,18.8217,22.5899,0.6927,84.6289,-5.7818,1.3517,-96,100,4,-54.4776,1.1041,0.9969,33.1377,1.0469,-1.7791,-5.3242,-4.8149,-4.0075,-4.8692,31.5908,34.9153,90.4107,-1.1231,-171.3436,-169.6881,-109.7355,27.5199,-127.1491,-27.9558,7.408,4.789,-21.4725,0.2314,77.0704,0.3191,-0.1062,-0.0959,0.5531,-0.3167,0.4469,0.494,0.0207,33.2089,33.5256,-0.037,-0.1895,0.6388,0.1111,42.2219,-11.0499,24.4646,-13173577.4081,1.0562,0.0637,-0.037,22.3708,7.4832,83674674039.2,-2.303,0.3579,10.1789,7143272234,7280022428.85,7435869503.17,-0.1739,-0.5045,3.4171,1500.8439,-3.947,-0.6168,-1.1739,0.9289,0.8618,-7.642,-4.4035,40.1575,8.477,-0.0678,8.9,-15.5461,32.3323,31.7781,-0.0018,-0.0042,8625.3096,8420.7454,1952.2346,1334.8366,3.5284,4.3852,38.823,0.3315,-22908506.6315,-17031345.4301,123214178.71,124152237.911,141183583.341,127299816.824,11754322.4028,-24.6711,0.6115,51.3086,42.6065,19865369.5433,29796698.4837,,,,,,28.9816,0,0.0274,0.2366,,0.8366,0.0033,0.0052,,,,-0.005,-0.0029,-0.0031,1.3679,0.7421,1.848,16.3604,0.927,0.0462,3.78,0.0348,0.1347,0.268,33.1022,28.7764,33.486,32.6564,32.0164,4.0,16.4219,0.073,1.6616,0.076,0.0656,,4.4875,0.0044,25.6563,0.1347,1.427,0.0135,0.0081,,,,27.1128,26.5895,0.0089,,0,33.432,27.0841,33.2531,32.9734,33.2721,-321.7212,55.1049,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.7235,5.8199,16.3161,1.377,0.5,,0.9322,0.9236,0.9326,0.0129,0.0143,0.1817,0.1752,36.3988,0.54,0.4231,0.8653,0,2.9064,0.0341,0.9428,0.188,0.1178,0.1556,0.3042,0.0211,0.0261,0.0232,0.0161,0.023,0.0384,-600.9401,1.9778,-0.0074,22,0.0858,0.1236,60,0.94,0.1062,60,0.8142,0.5437,9.0641,0.2403,0.0148,-0.7362,3.3404,6,0.5658,0.2367,-0.4657,0.0021,1.0804,-0.4416,-0.0135791193822
4,601318,2015-03-06,31.696,31.91,31.526,31.565,63392,0.0147,351953266356,593925043086,62673867.0,88460641.0,-160799293.0,-114479658.0,-3.399,-3.27,-2005.0541,-1664.864,-1846.4791,0.2626,21.2858,22.7411,0.8288,91.029,-6.8817,1.3451,-96,100,4,-61.0275,1.0081,0.8218,32.846,1.0406,-1.4885,-4.9021,-4.7767,-2.753,-5.3603,31.3366,34.9602,97.9107,-1.1045,-128.3773,-155.2416,-86.3551,25.3387,-142.8961,-30.4839,6.882,4.789,-17.9333,-1.8532,77.5653,0.2513,-0.213,-0.1616,0.6065,-0.4244,0.3935,0.5686,0.0122,32.956,33.3804,-0.0681,-0.1473,0.6291,0.1111,33.8876,-16.1181,17.219,-14628546.5024,1.0515,0.037,-0.129,22.1697,7.103,81450701964.1,-2.399,0.0874,10.1509,7063866791,7277045237.3,7350566764.5,-0.2246,-0.5676,3.2435,1500.8439,-0.2183,-0.8494,-1.7027,0.9296,0.8786,-6.2184,-6.9976,33.567,6.563,-0.0706,8.9,-4.3248,31.8552,31.4321,-0.0023,-0.006,8395.4454,7933.0746,2075.3235,1889.0551,4.3193,5.0855,39.1506,0.2873,-22194667.1413,-19339309.1803,115248954.036,117268115.617,136607424.797,111335025.549,5710715.922,-22.4524,0.6307,-25.2335,-32.6294,22779024.3715,31338723.8397,,,,,,28.9816,0,0.0274,0.2366,,0.8039,0.0033,0.0052,,,,-0.0056,-0.0035,-0.0038,1.3689,0.7424,1.8487,16.3604,0.927,0.0461,3.78,0.0345,0.1347,0.268,32.8227,28.8225,33.303,32.2926,32.0016,4.0,16.4219,0.073,1.6616,0.0762,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4275,0.0135,0.0081,,,,27.11,26.5868,0.0089,,0,33.1921,27.1756,33.1484,32.4586,33.3528,-404.9296,48.2332,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.716,5.8038,16.271,1.3732,0.4167,,0.9294,0.9378,0.9246,0.0129,0.0143,0.1817,0.1752,25.9897,0.5455,0.391,0.8653,0,2.9064,0.0341,0.9451,0.188,0.1178,0.1556,0.3042,0.0206,0.0262,0.0227,0.0162,0.0224,0.0378,-572.8786,1.9745,-0.01,20,0.087,0.1354,60,0.9426,0.1062,60,0.8358,0.5437,9.0993,0.2413,0.0148,-0.7362,3.3404,6,0.5938,0.255,-0.3565,0.0021,1.0804,-0.5256,0.0147867046832
5,601318,2015-03-09,31.268,32.434,30.661,32.216,117984,0.0267,359211151504,606172804824,40099480.0,201152772.0,381508024.0,337097177.0,-0.353,-1.982,-1896.2012,-1688.9481,-1880.73,0.2484,26.1303,24.2265,0.836,85.4164,-0.8142,1.3384,-92,96,4,-50.9528,1.1101,1.0936,32.6659,1.014,-2.2394,-2.3707,-2.8201,0.3276,-3.5567,31.3446,34.9571,86.2306,-0.4664,-94.3453,-135.3568,-50.1172,25.532,-101.7124,-10.8945,5.391,5.44,0.4524,-3.3066,89.4895,0.3755,-0.4218,-0.2197,0.7109,-0.452,0.2891,0.4928,0.055,32.8421,33.2941,-0.0994,-0.2978,0.6264,0.125,30.8146,12.3763,24.6685,-14536201.2181,1.0243,0.0008,-0.1869,22.2577,9.4939,81109232058.7,-1.938,-0.3051,10.1509,7208216928,7288896565.35,7273416946.17,-0.2382,-0.3622,2.5527,1531.7975,2.9771,-0.5766,-1.2998,0.9485,0.9174,0.1523,-5.6329,43.9873,6.689,-0.0567,8.9,15.2827,31.8546,31.8051,-0.0026,-0.0062,8353.8576,8367.8537,2045.9883,1856.9771,4.7205,2.0084,40.4238,0.387,-20905009.4309,-15746378.5894,120540078.211,121434580.445,137180959.034,122340062.699,10317261.683,-13.9947,0.7985,72.4569,51.2587,24208922.1177,30997790.8376,,,,,,28.9816,0,0.0274,0.2366,,0.7911,0.0033,0.0052,,,,-0.0048,-0.0037,-0.0035,1.3719,0.7429,1.8514,16.3604,0.927,0.0462,3.78,0.0335,0.1347,0.268,32.7124,28.8785,33.1995,32.2671,32.0086,4.0,16.4219,0.073,1.6616,0.0746,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4262,0.0135,0.0081,,,,27.1304,26.6072,0.0089,,0,32.9983,27.271,33.1509,32.1108,33.4041,-462.8375,49.5678,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.772,5.9235,16.6066,1.4015,0.5,,0.9433,1.0015,0.9488,0.0129,0.0143,0.1817,0.1752,34.9019,0.5609,0.4192,0.8653,0,2.9064,0.0341,0.9515,0.188,0.1178,0.1556,0.3042,0.0215,0.0263,0.0226,0.0163,0.0228,0.0374,-411.7148,1.9725,-0.0126,18,0.0854,0.1395,60,0.9235,0.1062,60,0.8388,0.5437,8.8439,0.2345,0.0148,-0.7362,3.3404,6,0.6526,0.2531,-0.3581,0.002,1.0804,-0.4646,0.0349143672599
6,601318,2015-03-10,31.963,32.119,31.541,31.915,67155,0.0153,355853025540,600505929990,-13104317.0,486592.0,38111317.0,-190959102.0,-2.146,-1.676,-1871.7789,-1715.2922,-1905.3555,0.3636,30.3289,25.3956,0.6584,87.8895,-0.0987,1.3319,-88,92,4,-42.1229,1.0521,0.974,32.5268,1.0192,-1.2186,-2.5832,-3.4897,-0.1814,-4.6098,31.1923,34.9457,87.9882,-0.6406,-71.8133,-110.2113,-16.882,25.4998,-67.8473,-8.7488,5.692,4.055,-16.7949,-5.505,82.8205,0.2087,-0.2922,-0.2742,0.6461,-0.4924,0.3539,0.5574,0.0181,32.6995,33.1919,-0.1362,-0.2462,0.6342,0.1111,29.5703,22.1048,27.0818,-13808452.7707,1.0265,-0.0426,-0.2148,22.1831,8.6816,77406400190.7,-2.37,-0.6154,10.0561,7125181166,7287060245.1,7204739429.33,-0.2508,-0.1267,2.3343,1531.7975,-0.7758,-0.6437,-1.3088,0.9344,0.9313,-4.879,-6.008,37.5672,6.106,-0.0691,9.595,3.9696,31.7435,31.8085,-0.0029,-0.006,7978.9516,7712.1785,1838.2197,2108.2532,4.8641,1.9966,40.9846,0.3354,-20252634.3014,-17643133.7835,113721111.627,115527069.915,133170203.698,109238629.133,5219001.0358,-14.2993,0.8204,-23.979,-37.9726,25635800.3374,27688462.8823,,,,,,28.9816,0,0.0274,0.2366,,0.7911,0.0033,0.0052,,,,-0.0051,-0.0048,-0.0057,1.3891,0.7384,1.8859,16.3604,0.927,0.0462,3.78,0.0353,0.1347,0.268,32.5674,28.9287,33.0772,32.1497,32.0055,4.0,16.4219,0.073,1.6616,0.0753,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4287,0.0135,0.0081,,,,27.121,26.5978,0.0089,,0,32.7613,27.3623,33.069,31.973,33.4573,-498.0724,48.6228,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.7461,5.8682,16.4513,1.3884,0.4167,,0.9309,0.9512,0.9789,0.0129,0.0143,0.1817,0.1752,33.0689,0.5597,0.4098,0.8653,0,2.9064,0.0341,0.9513,0.188,0.1178,0.1556,0.3042,0.0213,0.0264,0.0216,0.0163,0.0207,0.0366,-373.5035,1.9725,-0.0126,16,0.0862,0.1395,60,0.9322,0.1062,60,0.8388,0.5437,8.9603,0.2376,0.0148,-0.7362,3.3404,6,0.5996,0.2367,-0.1659,0.0018,1.0804,-0.4364,0.0324953780249
7,601318,2015-03-11,32.06,32.842,31.983,32.167,88975,0.0198,358669518284,605258792754,148761475.0,200742128.0,213982461.0,286217992.0,-0.529,-0.073,-1932.9845,-1738.8238,-1920.0604,0.5,31.7248,25.2874,0.5284,101.6105,2.7334,1.3254,-32,88,56,-6.8774,1.0354,0.9606,32.4955,1.0102,-0.692,-1.5306,-2.6361,0.8275,-3.8887,31.1214,34.9544,98.8771,0.167,-27.5188,-62.4255,166.6667,30.6455,-67.2999,-14.6724,4.929,4.307,-6.7345,-7.1279,85.7902,0.0722,-0.2672,-0.3191,0.6336,-0.4984,0.3664,0.4831,0.0267,32.6176,33.116,-0.103,-0.0357,0.6457,0.125,29.9896,32.505,30.8281,-12532754.5297,1.0155,-0.0782,-0.2052,22.2086,7.6454,76619530517.7,-0.943,-0.7418,10.0561,7232259723,7296971883.45,7177407613.83,-0.2307,-0.0089,3.2147,1543.8925,0.8455,-0.618,-0.2329,0.9382,0.9557,-1.897,-1.3403,46.6247,5.188,-0.0285,10.377,2.9088,31.8064,32.0165,-0.0031,-0.0053,7895.4305,7303.4226,1836.1379,1896.624,5.1076,1.2684,39.4126,0.422,-19604145.5273,-17010190.4309,112513374.422,114227298.697,131237489.128,108518605.089,5187910.1928,-9.5782,0.9794,11.3471,-24.0554,25506846.9968,27650904.6585,,,,,,28.9816,0,0.0274,0.2366,,0.7911,0.0033,0.0052,,,,-0.0052,-0.0051,-0.0057,1.3891,0.7384,1.8859,16.3604,0.927,0.0461,3.78,0.0353,0.1347,0.268,32.4946,28.9823,32.9905,32.1555,32.0108,4.0,16.4219,0.073,1.6616,0.0747,0.0656,,4.4875,0.0044,25.6563,0.1347,1.431,0.0135,0.0081,,,,27.1289,26.6057,0.0089,,0,32.667,27.4533,33.0379,31.903,33.4685,-457.2389,54.7504,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.7678,5.9146,16.5815,1.3994,0.4167,,0.9715,0.981,0.9892,0.0129,0.0143,0.1817,0.1752,33.7478,0.6045,0.4106,0.8653,0,2.9064,0.0341,0.9488,0.188,0.1178,0.1556,0.3042,0.0213,0.0265,0.0214,0.0164,0.0208,0.0358,-321.3931,1.9713,-0.0132,14,0.0857,0.1416,60,0.9249,0.1062,60,0.8422,0.5437,8.8625,0.235,0.0148,-0.7362,3.3404,6,0.6333,0.2385,-0.0949,0.0018,1.0804,-0.3586,0.032013050981
8,601318,2015-03-12,32.643,33.746,32.308,33.42,127711,0.0291,372643655360,628840304160,-4501401.0,316470620.0,540938227.0,1472970713.0,2.696,1.549,-1846.7547,-1749.5061,-1915.7585,0.5629,30.4952,24.081,0.4968,108.2257,-8.8206,1.3199,-32,84,52,26.9719,1.1079,1.1373,32.6129,0.9758,-0.4734,2.4682,0.9442,3.6067,-0.3735,31.2446,34.9701,117.0463,0.9646,46.372,4.4359,142.0128,40.9218,-33.5211,-12.7165,4.171,5.56,14.274,-6.6686,103.9296,0.0762,-0.1576,-0.3348,0.5788,-0.3975,0.4212,0.4187,0.043,32.741,33.1385,-0.0867,0.1039,0.6376,0.1429,34.7021,62.9774,44.1272,-10618573.827,0.9759,-0.108,-0.1685,22.3929,6.1924,75874191451.7,-0.52,-0.9847,10.0561,7390018604,7323919156.15,7193802574.33,-0.1426,0.2956,9.7885,1604.0317,6.1452,-0.1363,0.8378,1.0094,1.039,4.3364,2.777,53.8572,5.018,-0.0153,11.48,24.6817,32.436,33.0066,-0.0029,-0.0029,7807.1307,7929.7862,1632.9368,2344.8387,5.1475,3.9528,50.4861,0.4887,-18138830.7156,-12277571.4689,120739830.164,120924465.205,133202036.674,124932030.392,11722518.4934,-5.6914,1.1988,66.0888,50.8186,28822018.8307,24875110.9173,,,,,,28.9816,0,0.0274,0.2366,,0.7785,0.0031,0.0052,,,,-0.0045,-0.0054,-0.0055,1.3891,0.7384,1.8859,16.3604,0.927,0.0459,3.78,0.0275,0.1347,0.268,32.6629,29.0556,33.0314,32.577,32.057,4.0,16.4219,0.073,1.6616,0.0719,0.0656,,4.4875,0.0044,25.6563,0.1347,1.4378,0.0135,0.0081,,,,27.1671,26.6439,0.0089,,0,32.615,27.5542,33.1074,32.2566,33.5453,-408.6559,56.0301,0,0.1917,0.301,0.1046,1.757,,0.3369,0.1046,,0.2988,0.1347,0.1347,0.2449,-0.6889,,2.8756,6.145,17.2276,1.4539,0.4167,,0.9847,1.0434,1.0559,0.0129,0.0143,0.1817,0.1752,44.0221,0.6421,0.4654,0.8653,0,2.9064,0.0341,0.9509,0.188,0.1178,0.1556,0.3042,0.0221,0.0266,0.0212,0.0165,0.0211,0.0349,-171.5054,1.9713,-0.0117,12,0.0825,0.141,60,0.8902,0.1062,60,0.8422,0.5437,8.4072,0.2229,0.0148,-0.7362,3.3404,6,0.7298,0.2167,-0.2746,0.0019,1.0804,-0.1254,0.0206085368721
